First Name,Last Name,ID,Stream,Preference 1,Preference 2,Preference 3,Preference 4,Preference 5,Preference 6,Preference 7,Preference 8,Preference 9,Preference 10
Hilary,Duff,58166738,CS,making billions,promoting conservative values,plagiarizing political speeches,ranting about liberals,ranting about liberals,publishing soft pornography,spreading revolution,extracting Radium from pitchblend,pulling dirty political tricks,chasing criminals
Lena,Olin,48186892,CS,singing rock songs,starring in romantic comedies,starring in Hollywood movies,starring in romantic comedies,planting evidence,promoting conservative values,teaching the next generation,pushing dodgy operating systems,promoting political causes,abusing minorities
Charles,Darwin,12279608,DS,selling dodgy goods,searching for the messiah,taking bribes from organized crime,running a crime family,casting magic spells,fighting for the resistance,practicing the Occult,teaching magic,fighting the forces of good,wielding political power
Ossie,Davis,69659393,CS,starring in Hollywood movies,singing pop songs,causing political scandals,campaigning for the presidency,giving investment advice,spreading revolution,managing hedge funds,racing fast cars,campaigning for social causes,singing pop songs
Patrick,Dempsey,58011435,CS,planting evidence,writing horror stories,playing jazz trumpet,reporting the news,singing pop songs,playing basketball,singing Hipbop songs,making dumb comedies,running a frontier town,fighting for democracy
Earl,Hines,61489954,DS,watching the sun rise,performing magic tricks,tracking down criminals,burping,running a bureaucracy,devising evil schemes,chasing criminals,writing up case notes,performing magic tricks,interpreting evidence
Bedrich,Smetana,36243448,CS,running a business empire,hiding from the public,singing romantic songs,promoting Darwinism,arresting criminals,interviewing celebrities,gurning for the camera,developing military strategies,writing pop songs,terrorizing employees
Bibi,Andersson,56136438,CS,pioneering new technologies,selling fast food,promoting conservative values,campaigning for social causes,singing blues songs,fighting for civil rights,singing pop songs,fighting with swords,singing Hipbop songs,singing romantic songs
Eddie,Guerrero,34988258,CS,making movies,writing weird movies,building houses for poor people,campaigning for the presidency,promoting communism,piloting a spaceship,promoting charity,writing pop songs,eluding the FBI,chasing criminals
Eva,Peron,52977501,DS,promoting conservative values,promoting science,pursuing criminals,promoting movie violence,eluding capture,defending the weak,taking bribes from organized crime,tricking criminals,following clues,reading self-help books
Super,Man,43038584,CS,lecturing about climate change,promoting conservative values,warning about totalitarianism,chasing after women,lying on the stand,singing Hipbop songs,selling franchises,plotting strategies,starring in action movies,starring in comedies
Macaulay,,46428782,DS,amassing ill-gotten wealth,driving under the influence,tracking down criminals,tricking criminals,ranting about liberals,devising evil schemes,promoting science,studying paleontology,hacking into computers,running a crime family
Sun,Moon,57917462,CS,chasing criminals,directing the business of state,studying mathematics,interviewing celebrities,writing plays,drawing whimsical cartoons,starring in action movies,promoting Catholic values,solving mysteries,writing pop songs
Cab,Calloway,64169606,CS,promoting liberalism,giving speeches,ranting about liberals,promoting democracy,playing soccer,singing protest songs,writing pop songs,gurning for the camera,ranting about liberals,running a bureaucracy
Diego,Rivera,11857519,DS,making racist jibes,solving crimes,playing God,brewing magican potions,picking pockets,arranging dinner parties,performing physical therapy,studying magic tricks,instigating rebellion,reporting for The Daily Planet
Anthony,Perkins,19396911,CS,avoiding paparazzi,ranting about liberals,running theme parks,interpreting evidence,promoting Darwinism,singing pop songs,winning tennis tournaments,spreading revolution,promoting charity,starring in Hollywood movies
Rudolph,Giuliani,88361503,CS,promoting conservative values,cracking the whip,leaking state secrets,promoting humanism,writing poetry,solving crimes,womanizing,leaking information,interpreting evidence,directing animated films
Fogelberg,,84298012,DS,punishing criminals,launching hostile takeovers,solving crimes,making topiary sculptures,surviving in a post-apocalyptic world,cooking for friends,eating census takers,studying dinosaurs,following clues,clinging to past dreams
Laura,Schlessinger,86671651,CS,causing political scandals,writing modern fiction,promoting Darwinism,directing the business of state,selling fast food,starring in Hollywood movies,challenging artistic norms,starring in Hollywood movies,starring in action movies,spreading political gossip
Susan,Strasberg,77539283,DS,obeying annoying rules,fighting for justice,kicking ass,devising evil schemes,fighting in gladiator arenas,making soap,blowing smoke rings,seducing women,studying dinosaurs,dreaming of yesteryear
Houdini,,78311653,CS,running an empire,running a media empire,climbing social ladders,solving crimes,promoting charity,throwing temper tantrums,promoting conservative values,chasing after women,terrorizing employees,womanizing
R.,Kelly,21140396,DS,slashing victims,picking pockets,dreaming of yesteryear,working for the forces of darkness,collecting stamps,worrying about adultery,tracking down criminals,finding clues,cross-dressing in women's clothes,teaching Defence Against the Dark Arts
Teddy,Pendergrass,30395017,CS,running an empire,monetizing celebrity status,spreading revolution,chasing after women,developing new technologies,playing the saxophone,making action movies,funding a cure for malaria,cross-dressing in women's clothes,treating the injured
Jean,Chr�tien,40550203,DS,foiling the schemes of evil villains,making money,posing riddles,selling confectionary,exorcising demons,teaching Defence Against the Dark Arts,promoting capitalism,tracking down criminals,running a school for gifted teens,worrying about adultery
Karen,Allen,26242330,DS,performing magic tricks,losing control,playing God,counting calories,tricking criminals,reading self-help books,running a kingdom,communicating with animals,solving crimes,selling confectionary
Chuck,Daly,55843985,DS,running a crime family,cheating at golf,teaching the next generation,promoting greed,solving crimes,solving crimes,manipulating political pawns,piloting the Millenium Falcon,studying dinosaurs,being a good neighbor
John,Ritter,24646828,CS,racing fast cars,starring in Hollywood movies,feeding the poor,leaking classified documents,promoting Fascism,signing sports memorabilia,spreading political gossip,directing action movies,gyrating hips,running a crime family
Dwayne,Wade,74805307,CS,singing romantic songs,starring in musical comedies,bugging political rivals,abusing minorities,writing pop songs,entertaining teenagers,ranting about liberals,interpreting evidence,making billions,fighting for democracy
George,Westinghouse,83114050,CS,hosting radio shows,leaking information,causing political scandals,promoting openness,singing Hipbop songs,playing the clarinet,writing modern fiction,recording pop songs,campaigning for the presidency,giving speeches
Tom,Brokaw,85943605,CS,manipulating political pawns,promoting feminism,running a budget airline,signing sports memorabilia,interviewing politicians,running a multinational corporation,playing the saxophone,starring in romantic comedies,writing weird movies,writing erotic fiction
Rita,Moreno,64119208,DS,climbing social ladders,running a school for gifted teens,maintaining a secret identity,eating bacon cheeseburgers,promoting capitalism,teaching magic,playing God,reading minds,fighting barbarian hordes,defending the Earth
Raul,Julia,82199340,CS,starring in romantic comedies,selling tickets,promoting vegetarianism,directing science fiction movies,giving investment advice,painting church ceilings,amassing nuclear weapons,studying mathematics,defending plaintiffs,promoting communism
Scott,Hamilton,90301426,DS,punishing terrorists,solving crimes,making soap,pioneering new technologies,writing comedy,studying magic tricks,stealing human fat,slashing victims,talking in riddles,hunting serial killers
Claudia,Cardinale,96095456,CS,starring in cowboy movies,directing animated films,avoiding paparazzi,eluding the FBI,fighting with swords,ranting about liberals,playing the clarinet,spreading revolution,extracting Radium from pitchblend,running a religious cult
Daisy,Fuentes,47524253,DS,keeping accounts,punishing terrorists,making soap,spreading revolution,finding clues,mangling idioms,solving crimes,running an empire,wisecracking,recruiting dissidents
Delta,Burke,60863547,DS,avoiding work,eating carrots,teaching young mutants,publishing newspapers,finding clues,tricking criminals,solving crimes,solving crimes,running an empire,fighting the forces of good
Judy,Sheindlin,82664205,CS,writing about social problems,extracting Radium from pitchblend,interviewing politicians,making insipid musicals,writing modern fiction,modeling clothes,delivering forehand slams,painting over photographs,directing the business of state,starring in Hollywood movies
Cliff,Arquette,16853111,CS,challenging artistic norms,writing experimental songs,explaining evolution,shopping for shoes,promoting totalitarianism,giving speeches,terrorizing prostitutes,promoting Catholic values,chasing after women,directing animated films
Howie,Mandel,98599303,CS,consolidating an empire,arguing against capitalism,selling comic books,writing modern fiction,solving crimes,playing the clarinet,starring in TV shows,painting surreal pictures,interviewing celebrities,organizing a putsch
Daphne,Zuniga,13156476,CS,singing pop songs,starring in action movies,giving investment advice,making movies,building houses for poor people,starring in romantic comedies,dating centrefolds,hiding from the public,expressing dissent,cooking dinners
George,Takei,85534628,DS,finding clues,flying into a rage,publishing newspapers,devising evil schemes,womanizing,looking for hidden treasures,exorcising demons,getting run over by cars,promoting science,preventing crime
Waylon,Jennings,61581278,CS,writing modern fiction,plotting strategies,writing pop songs,singing pop songs,singing pop songs,explaining evolution,starring in romantic comedies,making action movies,consolidating an empire,modeling clothes
Michael,Nesmith,73595021,CS,making dumb comedies,managing hedge funds,creating an axis of evil,writing plays,cooking dinners,arguing against capitalism,singing multipart harmonies,fighting for civil rights,writing plays,racking up marriages
Jake,Gyllenhaal,56724291,CS,throwing TVs out of the windows,giving investment advice,starring in madcap comedies,painting church ceilings,offering advice,dating centrefolds,directing animated films,promoting air travel,promoting conservative values,eluding the public gaze
Nicol,Williamson,65103128,CS,promoting humanism,hiding from the public,drawing whimsical cartoons,writing historical fiction,developing new technologies,ranting about liberals,arguing with political opponents,singing pop songs,challenging artistic norms,singing jazz songs
Marlene,Dietrich,37440819,CS,directing Hollywood movies,interviewing celebrities,planting evidence,opening a new front,starring in Hollywood movies,singing country music,ranting about liberals,piloting a spaceship,making trains run on time,modeling clothes
Percy,Shelley,41356150,CS,entertaining teenagers,making movies,making political gaffes,undermining authority,cross-dressing in women's clothes,throwing sex parties,cooking dinners,running the FBI,building houses for poor people,starring in Hollywood movies
Emily,Dickinson,87595450,CS,singing pop songs,writing pop songs,running an empire,chasing criminals,doing stand-up,avoiding paparazzi,reporting the news,interviewing politicians,running a smuggling business,enjoying ball-room dancing
Jillian,Michaels,19320902,DS,studying dinosaurs,telling tall tales,foiling the schemes of evil villains,amassing wealth,solving mysteries,disappointing suitors,womanizing,fighting for the resistance,promoting wickedness,performing magic tricks
Elvis,Costello,68740852,CS,probing the mind,doing diet commercials,composing classical music,singing Hipbop songs,selling kitsch,playing golf,fighting with swords,singing pop songs,starring in comedies,eating exotic foods
William,Buckley,87293556,DS,tracking down criminals,leading the rebel alliance,solving mysteries,solving crimes,watching the sun rise,clipping coupons,looking for love,driving under the influence,preventing terrorism,interpreting evidence
Will,I-Am,42230459,CS,extracting Radium from pitchblend,knocking out opponents,running an empire,writing pop songs,throwing sex parties,racing fast cars,dating supermodels,arguing against capitalism,playing the piano,lying on the stand
Homer,Simpson,10786770,CS,starring in action movies,campaigning for environmental causes,dating supermodels,suppressing minorities,recording pop songs,dressing up in cosplay costumes,publishing soft pornography,getting plastic surgery,lecturing about climate change,writing about social problems
Dan,Castellaneta,42927422,DS,avoiding work,looking for love,studying science,promoting yellow journalism,eating census takers,playing God,over-achieving at school,punishing criminals,embezzling tax money,leading tour groups
Irene,Cara,66792932,DS,looking for love,casting magic spells,climbing social ladders,solving crimes,foiling the schemes of evil villains,working for the forces of darkness,promoting capitalism,fighting for the resistance,worrying about adultery,running a crime family
William,Gilbert,32021414,CS,making political gaffes,popping amphetamines,interviewing celebrities,campaigning for social causes,singing protest songs,piloting a spaceship,writing modern fiction,running the FBI,writing rap songs,causing political scandals
Joseph,Cotten,35399383,CS,blanketing staff with memos,dressing up in cosplay costumes,interviewing celebrities,writing pop songs,making movies,reporting the news,making propagandistic movies,starring in comedies,starring in Hollywood movies,interpreting evidence
James,Madison,44052701,CS,delivering forehand slams,interviewing politicians,managing hedge funds,running a frontier town,offering advice,starring in romantic comedies,promoting liberal values,coining sparkling witticisms,singing blues songs,ranting about liberals
Joe,Williams,98688192,CS,throwing TVs out of the windows,interviewing politicians,lecturing about climate change,womanizing,starring in action movies,promoting socialism,managing hedge funds,singing pop songs,manipulating political pawns,running a business empire
Tom,Lester,90167139,CS,modeling clothes,arguing against capitalism,starring in musical comedies,singing blues songs,writing pop songs,campaigning for social causes,decrying secrecy,starring in madcap comedies,starring in science fiction movies,writing plays
Marian,Anderson,23093479,DS,wooing potential brides,avoiding work,raging against the machine,making ice sculptures,making money,preparing for war,making condescending remarks,twirling a cane,promoting the Dark Side,hunting demons
Mariah,Carey,84856602,CS,campaigning for social causes,planting evidence,promoting Catholic values,selling comic books,interviewing politicians,challenging artistic norms,explaining evolution,terrorizing employees,running theme parks,campaigning for the presidency
Bill,Pullman,36052813,CS,writing poetry,writing horror stories,writing modern fiction,giving speeches,fighting for democracy,causing political scandals,singing pop songs,drawing whimsical cartoons,singing pop songs,undermining authority
Joey,Fatone,59897436,CS,defending plaintiffs,ranting about liberals,directing the business of state,campaigning for social causes,treating the sick with jokes,womanizing,eluding the public gaze,cooking dinners,hiding from the public,starring in indy movies
Adele,,91656869,DS,promoting capitalism,solving crimes,hunting demons,taking bribes from organized crime,tricking criminals,attending cocktail parties,shopping for shoes,playing God,casting magic spells,getting run over by cars
Shakira,,83417481,DS,eluding FBI profilers,killing people in ingenious ways,eluding capture,fussing about cleanliness,subverting social conventions,promoting conservative values,drinking too much red wine,looking for hidden treasures,burping,embezzling tax money
Chevy,Chase,58721250,CS,winning tennis grand slams,shopping for shoes,plagiarizing political speeches,directing action movies,reporting the news,ranting about liberals,writing modern fiction,starring in action movies,spreading Christianity,writing pop songs
Patti,Page,85634718,CS,making action movies,promoting Darwinism,promoting liberal values,making fantasy movies,reporting the news,marrying underage girls,peacocking in fancy clothes,promoting totalitarianism,singing jazz songs,writing hawkish memos
Bill,Paxton,43855797,DS,hunting demons,foiling the schemes of evil villains,drinking too much red wine,dreaming of yesteryear,eating census takers,disappointing suitors,killing people in ingenious ways,solving crimes,making racist jibes,telling tall tales
Mike,Farrell,10772098,DS,hunting monsters,selling tat,posing riddles,wisecracking,making soap,hacking into computers,recruiting dissidents,running a crime family,drinking too much red wine,punishing criminals
Jason,Priestley,75330459,CS,issuing threats,doing stand-up,ranting about liberals,warning about totalitarianism,playing the piano,starring in cowboy movies,making action movies,singing pop songs,racking up marriages,running a frontier town
Barry,Manilow,91098478,CS,selling franchises,singing Hipbop songs,playing golf,piloting a spaceship,teaching the next generation,promoting circus attractions,performing moon walks,running a kingdom,avoiding taxes,complaining about capitalism
Shawn,Wayans,80525161,DS,promoting the Dark Side,avoiding retirement,maintaining a secret identity,tracking down criminals,devising evil schemes,climbing social ladders,stealing human fat,solving crimes,solving crimes,tracking down criminals
Michael,Crichton,52387732,CS,promoting air travel,modeling clothes,selling cheap airline seats,ruling over subjects,promoting charity,making insipid musicals,leaking information,promoting atheism,arguing with political opponents,promoting political causes
Fedor,Emelianenko,58589303,CS,planting evidence,winning swimming competitions,making insipid musicals,challenging artistic norms,ranting about liberals,eluding capture,running the FBI,playing the saxophone,seducing women,undermining authority
Shelley,Fabares,52041549,DS,devising evil schemes,burping,wielding political power,cooking for friends,striving for world domination,running an empire,creating monsters,solving mysteries,foiling the schemes of evil villains,devising evil schemes
Britt,Ekland,53182847,DS,running a crime family,pursuing criminals,tracking down terrorists,performing magic tricks,solving crimes,promoting greed,womanizing,smoking cigars,performing magic tricks,fighting decepticons
Charisma,Carpenter,31299738,CS,making sick people laugh,issuing threats,causing political scandals,starring in romantic comedies,singing pop songs,probing the mind,painting church ceilings,singing country music,writing plays,singing Hipbop songs
Del,Shannon,48765409,DS,escaping from reality,performing magic tricks,smoking during recess,studying science,preventing crime,promoting capitalism,studying magic tricks,womanizing,promoting greed,being a good neighbor
Reese,Witherspoon,86082831,CS,campaigning for environmental causes,cooking dinners,marrying underage girls,singing pop songs,winning heavyweight titles,barking orders at subordinates,directing animated films,giving speeches,expressing dissent,writing for pulp magazines
John,Malkovich,13499371,DS,pioneering new technologies,promoting science,maintaining a secret identity,killing demons,suppressing violent urges,defending the weak,eluding FBI profilers,performing magic tricks,directing the business of state,studying science
Jeff,Bridges,16161822,DS,running a school for gifted teens,solving mysteries,treating diseases,pulling capers,promoting capitalism,slashing victims,pursuing criminals,promoting the Dark Side,punishing terrorists,spying on girls
Helen,OConnell,99964013,DS,seducing women,embezzling tax money,looking for hidden treasures,promoting American values,studying symbols,making soap,counting calories,piloting a spaceship,fighting for the rebel alliance,brewing magican potions
Patrick,McGoohan,62013558,CS,directing Hollywood movies,running a business empire,promoting democracy,starring in romantic comedies,doing stand-up,starring in action movies,directing Hollywood movies,singing pop songs,selling kitsch,womanizing
Kevin,Spacey,44312890,CS,womanizing,running a bureaucracy,starring in Hollywood movies,starring in science fiction movies,selling comic books,dressing up in cosplay costumes,promoting conservative values,playing drums,writing erotic fiction,selling fast food
Marilyn,Quayle,76599540,DS,studying dinosaurs,looking after children,kicking ass,cooking for friends,promoting conservative values,slashing victims,clinging to past dreams,watching the sun rise,instigating rebellion,running a crime family
Marvin,Hagler,85903900,CS,selling tickets,writing modern fiction,challenging artistic norms,running a media empire,frying peanut-butter and banana sandwiches,starring in Hollywood movies,singing rock songs,developing new technologies,starring in Hollywood movies,shopping for shoes
Linda,Hunt,51993118,DS,mangling idioms,finding clues,casting magic spells,eating carrots,making money,offering medical opinions,searching for the messiah,guarding the galaxy,foiling the schemes of evil villains,flipping hamburgers
Chris,Carter,97307370,DS,womanizing,writing up case notes,interpreting evidence,interpreting evidence,chasing virgins,performing magic tricks,interpreting evidence,studying magic tricks,studying symbols,punishing criminals
John,Densmore,52177188,DS,promoting science,losing control,eating carrots,singing pop songs,finding clues,solving mysteries,solving crimes,fighting for the resistance,punishing terrorists,performing magic tricks
Paul,Revere,99703812,DS,running a kingdom,defending the weak,exorcising demons,tricking criminals,devising evil schemes,casting magic spells,interpreting evidence,stealing human fat,performing magic tricks,piloting a spaceship
Lesley,Stahl,50255050,CS,starring in science fiction movies,eating exotic foods,writing rap songs,singing blues songs,winning heavyweight titles,painting abstract paintings,singing romantic songs,piloting the lunar module,starring in Hollywood movies,starring in TV shows
Michael,Crichton,64147500,CS,developing operating systems,running theme parks,making threatening phone calls,starring in Hollywood movies,singing blues songs,pulling dirty political tricks,managing hedge funds,singing pop songs,plotting strategies,popping amphetamines
Arturo,Toscanini,50417918,DS,making ice sculptures,smoking cigars,interpreting evidence,making chocolate,clinging to past dreams,falling for prank calls,finding clues,blowing smoke rings,teaching Defence Against the Dark Arts,writing up case notes
Jean,Arthur,86578786,CS,selling kitsch,defending plaintiffs,promoting Catholic values,directing action movies,exploring foreign countries,developing military strategies,campaigning for the presidency,getting plastic surgery,singing to teenagers,spreading revolution
Marlo,Thomas,18248513,CS,performing moon walks,cracking the whip,writing pop songs,developing new technologies,knocking out opponents,promoting pacifism,writing blues songs,promoting liberalism,hacking into computers,playing rock guitar
Sir,Hillary,44019394,DS,stealing human fat,solving crimes,running a crime family,running a software company,promoting greed,writing comedy,promoting the Dark Side,tricking criminals,tempting the innocent,promoting conservative values
Ann,Blyth,62024940,CS,arresting criminals,promoting communism,writing weird movies,developing operating systems,recording pop songs,promoting circus attractions,doing stand-up,delivering judgments,promoting atheism,dressing up in cosplay costumes
Dimebag,Darrell,71148530,CS,writing rock songs,running a budget airline,singing pop songs,cooking dinners,promoting humanism,causing political scandals,making movies,exploring foreign countries,creating an axis of evil,writing modern fiction
Frank,Robinson,56196880,DS,creating nightmares,making patronising comments,drinking too much red wine,studying dinosaurs,solving mysteries,eluding FBI profilers,watching the sun rise,looking for love,rescuing damsels in distress,teaching magic
Camilla,Bowles,68883365,CS,fighting with swords,promoting atheism,painting realistic pictures,promoting Darwinism,promoting communism,organizing mass suicides,singing pop songs,spreading revolution,running a business empire,composing classical music
Kofi,Annan,23353292,CS,singing multipart harmonies,feeding the poor,promoting vegetarianism,running a frontier town,selling fast food,arguing against capitalism,singing to teenagers,writing plays,abusing power,climbing social ladders
Beyonce,,54483419,CS,selling kitsch,singing Hipbop songs,writing plays,solving crimes,painting surreal pictures,starring in Hollywood movies,doing stand-up,starring in science fiction movies,cracking the whip,creating an axis of evil
Dorothea,Lange,55818663,CS,struggling with modern times,starring in indy movies,dating centrefolds,running the FBI,offering advice,making threatening phone calls,interviewing celebrities,singing pop songs,winning boxing matches,abusing power
Tia,Carrere,90657851,DS,performing magic tricks,maintaining a secret identity,promoting tolerance,chasing rabbits,concocting magic potions,studying magic tricks,making chocolate,cooking for friends,preventing terrorism,running a software company
William,Macy,24115259,DS,tracking down criminals,foiling the schemes of evil villains,collecting green Kryponite,watching the sun rise,studying paleontology,eluding authorities,clinging to past dreams,interpreting evidence,slashing victims,running a newspaper empire
Mark,McGwire,52500047,DS,recruiting dissidents,studying magic tricks,running a software company,falling for prank calls,promoting capitalism,hunting demons,dreaming of yesteryear,chasing women,performing magic tricks,undermining authority
Cleo,Laine,13801564,DS,promoting mysticism,spitting while speaking,tracking down terrorists,solving crimes,directing the business of state,seducing women,promoting wickedness,leading tour groups,making patronising comments,concocting magic potions
Susan,Strasberg,68271866,CS,writing pop songs,recording pop songs,playing golf,running a multinational corporation,dressing up in cosplay costumes,making dumb comedies,womanizing,fighting for civil rights,writing beat fiction,starring in romantic comedies
Pernell,Roberts,78525723,CS,directing action movies,campaigning for social causes,planting evidence,starring in action movies,campaigning for environmental causes,selling comic books,running a multinational corporation,running theme parks,singing country music,peacocking in fancy clothes
Anthony,Burgess,33990845,DS,wielding political power,defending the weak,searching for the messiah,studying magic tricks,stealing human fat,reading self-help books,running an empire,promoting tolerance,fighting for justice,concocting magic potions
Ann,Jillian,30287469,CS,playing basketball,building houses for poor people,doing stand-up,pioneering new technologies,eluding the FBI,womanizing,promoting atheism,writing about social problems,writing pop songs,directing bad movies
Susan,Tedeschi,19554269,CS,singing pop songs,writing for pulp magazines,chasing criminals,hiding from the public,promoting air travel,ranting about liberals,writing pop songs,promoting vegetarianism,crooning love songs,promoting Catholic values
Pearl,Buck,14224801,DS,foiling the schemes of evil villains,cross-dressing in women's clothes,making topiary sculptures,mangling idioms,clinging to past dreams,slashing victims,preventing terrorism,reporting the news,finding clues,pursuing criminals
Lucy,Liu,71767795,DS,concocting magic potions,keeping a diary,performing magic tricks,killing monsters,suppressing violent urges,performing magic tricks,hunting monsters,twirling a cane,maintaining a secret identity,running a crime family
Fayard,Nicholas,16205669,CS,eluding the FBI,reporting the news,shopping for shoes,promoting the Web,painting church ceilings,hacking into computers,winning heavyweight titles,treating the sick with jokes,selling cosmetics,winning heavyweight titles
Roy,Scheider,34280705,DS,killing demons,studying magic tricks,solving crimes,smoking cigars,over-achieving at school,treating diseases,running a crime family,cross-dressing in women's clothes,creating monsters,interpreting evidence
Lyle,Waggoner,41202816,CS,cooking fancy food,playing soccer,promoting feminism,planting evidence,singing rock songs,running theme parks,writing compelling dialogue,delivering judgments,throwing TVs out of the windows,pushing dodgy operating systems
D.W.,Griffith,22110569,CS,selling franchises,managing large development projects,seducing women,gyrating hips,ranting about liberals,singing pop songs,selling comic books,starring in action movies,ranting about liberals,spreading revolution
Rosanna,Arquette,49507397,CS,writing about social problems,terrorizing prostitutes,singing pop songs,playing the trumpet,singing pop songs,lying on the stand,starring in Hollywood movies,directing comedies,writing compelling dialogue,fighting for democracy
Kirstie,Alley,73689381,DS,promoting greed,subverting social conventions,killing people in ingenious ways,instigating rebellion,solving crimes,cooking for friends,promoting capitalism,burping,promoting science,punishing criminals
Ella,Fitzgerald,46786150,DS,running an empire,promoting wickedness,tracking down criminals,working for the forces of darkness,practicing the Occult,running a crime family,shopping for shoes,hunting serial killers,treating diseases,slashing victims
Tracey,Gold,26840967,DS,selling tat,hacking into computers,studying symbols,fighting the forces of good,tracking down criminals,creating monsters,studying science,cheating at golf,fighting for the rebel alliance,ruling over subjects
Cal,Ripken,28225043,CS,ruling over subjects,winning heavyweight titles,womanizing,doing stand-up,starring in Hollywood movies,starring in Hollywood movies,singing blues songs,marrying underage girls,playing the piano,spreading revolution
Claudette,Colbert,46254609,CS,womanizing,seducing women,arguing against capitalism,delivering judgments,doing stand-up,throwing sex parties,leaking classified documents,promoting vegetarianism,selling comic books,starring in Hollywood movies
Greta,Garbo,97662468,DS,talking in riddles,teaching magic,running a school for gifted teens,running a newspaper empire,pursuing criminals,making chocolate,wielding political power,leading the rebel alliance,killing demons,tracking down criminals
Dale,Earnhardt,71026334,DS,seducing women,burying dead hamsters,casting magic spells,running a software company,keeping a diary,eluding capture,flipping hamburgers,preventing terrorism,looking for hidden treasures,directing the business of state
Dwayne,Wade,25619091,CS,fighting for civil rights,starring in indy movies,abusing power,enriching uranium,singing multipart harmonies,making insipid musicals,singing protest songs,writing plays,causing political scandals,solving crimes
Lionel,Richie,74820721,CS,eating exotic foods,cooking fancy food,managing hedge funds,starring in romantic comedies,lecturing about climate change,bugging political rivals,playing the trumpet,making action movies,arresting criminals,working out
Ed,Sullivan,46421831,CS,interpreting evidence,writing modern fiction,ranting about liberals,running a bureaucracy,promoting air travel,making political gaffes,causing political scandals,promoting conservative values,selling fast food,chasing criminals
Russell,Baker,97228675,CS,knocking out opponents,writing pop songs,leaking classified documents,making propagandistic movies,starring in action movies,fighting for civil rights,developing new technologies,starring in Hollywood movies,undermining authority,ranting about liberals
Edward,Albee,63410652,CS,climbing social ladders,promoting communism,enriching uranium,starring in TV shows,giving speeches,promoting vegetarianism,fighting for democracy,selling cosmetics,singing to teenagers,organizing a putsch
Rich,Cronin,15986692,CS,solving crimes,making dumb comedies,exploring foreign countries,singing blues songs,writing experimental songs,playing drums,fighting for civil rights,singing pop songs,promoting political causes,running a bureaucracy
Juan,Carlos,10097957,CS,hiding from the public,winning boxing matches,starring in comedies,pioneering new technologies,undermining authority,promoting charity,promoting democracy,directing Hollywood movies,singing country music,promoting conservative values
Tippi,Hedren,56327000,CS,directing Hollywood movies,selling franchises,hiding from the public,delivering judgments,writing serialized stories,writing rap songs,selling comic books,modeling clothes,fighting for civil rights,avoiding paparazzi
Glynis,Johns,93451086,CS,arresting criminals,running a kingdom,judging legal cases,developing new technologies,dressing up in cosplay costumes,starring in Hollywood movies,writing compelling dialogue,making sick people laugh,making action movies,hosting radio shows
Susan,Strasberg,47416057,DS,running a school for gifted teens,eluding authorities,making escape plans,collecting comic books,attending cocktail parties,fighting guerilla wars,making chocolate,defending the weak,fighting for the rebel alliance,being a good neighbor
Selena,,71961609,CS,starring in Hollywood movies,writing about social problems,ruling over subjects,running for the senate,interpreting evidence,causing political scandals,organizing mass suicides,directing bad movies,singing pop songs,starring in Hollywood movies
Michael,Moore,62182164,CS,solving crimes,abusing power,painting church ceilings,starring in romantic comedies,playing the clarinet,playing basketball,complaining about capitalism,throwing sex parties,extracting Radium from pitchblend,promoting the Web
Bette,Davis,81572268,CS,promoting the Web,terrorizing prostitutes,womanizing,interviewing politicians,writing blues songs,delivering forehand slams,arguing with political opponents,pulling dirty political tricks,winning tennis tournaments,creating optical illusions
Claudette,Colbert,67957817,DS,eluding authorities,counting calories,dreaming of yesteryear,communicating with animals,hunting demons,preventing terrorism,promoting the Dark Side,promoting mysticism,maintaining a secret identity,fencing stolen goods
Sharon,Stone,64416366,CS,singing pop songs,promoting conservative values,singing pop songs,selling comic books,drawing whimsical cartoons,starring in TV shows,singing Hipbop songs,singing pop songs,writing pop songs,eluding the public gaze
Susan,Boyle,18108522,DS,being a good neighbor,smuggling contraband,running a crime family,eluding imperial storm-troopers,solving crimes,clinging to past dreams,falling for prank calls,making escape plans,following clues,fencing stolen goods
Jillian,Michaels,19593460,DS,tricking criminals,preventing crime,counting calories,running a bureaucracy,selling confectionary,pulling capers,tricking criminals,studying paleontology,killing demons,casting magic spells
Charles,Durning,20270100,DS,fighting guerilla wars,making topiary sculptures,spying on girls,mangling idioms,teaching Defence Against the Dark Arts,drinking too much red wine,finding clues,hacking into corporate mainframes,tracking down criminals,trimming bushes
Neil,Harris,27340577,CS,promoting humanism,giving investment advice,playing the trumpet,finding clues,composing classical music,fighting for democracy,running an empire,promoting the Web,interviewing celebrities,interviewing politicians
Susan,Dey,61116480,CS,selling cosmetics,challenging artistic norms,promoting feminism,shopping for shoes,rooting out facts,running a frontier town,writing horror stories,starring in madcap comedies,writing serialized stories,throwing TVs out of the windows
Jack,Jones,51172327,CS,writing modern fiction,promoting conservative values,running for the senate,selling franchises,popping amphetamines,making threatening phone calls,starring in romantic comedies,climbing social ladders,writing modern fiction,promoting conservative values
James,Madison,71226153,DS,mangling idioms,teaching magic,singing pop songs,losing control,wielding political power,performing magic tricks,finding clues,creating nightmares,interpreting evidence,playing pranks
